"Nome Universo";"Data Atualização Dados";"UF";"Localidade";"UO (Cod)";"UO";"Funcional";"Ação + Subtítulo";"Esfera (Cod)";"GND (Cod)";"Mod. Aplic.(Cod)";"Emenda";"Autor";"Autor (UF)";"Partido";"PL";"Acréscimos Autógrafo";"Parecer Emendas";"Dotação Inicial";"Autorizado";"Empenhado";"Liquidado";"Pago";"RP Não-Proc Pago";"RP Proc Pago";"RP Não-Proc Inscrito";"RP Proc Inscrito";"UO (Cod/Desc)";"Autor (Tipo)"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36211";"FUNDAÇÃO NACIONAL DE SAÚDE";"10.512.2068.7652.0012";"IMPLANTAÇÃO DE MELHORIAS SANITÁRIAS DOMICILIARES PARA PREVENÇÃO E CONTROLE DE DOENÇAS E AGRAVOS - NO ESTADO DO ACRE";"S";"4";"40";"24240007";"FLAVIANO MELO";"AC";"PMDB";"0";"5150000";"93373000";"21374600";"21824600";"10420544";"0";"0";"0";"0";"9850000";"0";"36211 - FUNDAÇÃO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36211";"FUNDAÇÃO NACIONAL DE SAÚDE";"10.512.2068.7652.0012";"IMPLANTAÇÃO DE MELHORIAS SANITÁRIAS DOMICILIARES PARA PREVENÇÃO E CONTROLE DE DOENÇAS E AGRAVOS - NO ESTADO DO ACRE";"S";"4";"40";"26870019";"SIBÁ MACHADO";"AC";"PT";"0";"";"93373000";"21374600";"21824600";"10420544";"0";"0";"0";"0";"9850000";"0";"36211 - FUNDAÇÃO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36211";"FUNDAÇÃO NACIONAL DE SAÚDE";"10.512.2068.7652.0012";"IMPLANTAÇÃO DE MELHORIAS SANITÁRIAS DOMICILIARES PARA PREVENÇÃO E CONTROLE DE DOENÇAS E AGRAVOS - NO ESTADO DO ACRE";"S";"4";"40";"29120003";"ANIBAL DINIZ";"AC";"PT";"0";"3762300";"93373000";"21374600";"21824600";"10420544";"0";"0";"0";"0";"9850000";"0";"36211 - FUNDAÇÃO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36211";"FUNDAÇÃO NACIONAL DE SAÚDE";"10.512.2068.7652.0012";"IMPLANTAÇÃO DE MELHORIAS SANITÁRIAS DOMICILIARES PARA PREVENÇÃO E CONTROLE DE DOENÇAS E AGRAVOS - NO ESTADO DO ACRE";"S";"4";"40";"29130008";"JORGE VIANA";"AC";"PT";"0";"1700000";"93373000";"21374600";"21824600";"10420544";"0";"0";"0";"0";"9850000";"0";"36211 - FUNDAÇÃO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36211";"FUNDAÇÃO NACIONAL DE SAÚDE";"10.512.2068.7652.0012";"IMPLANTAÇÃO DE MELHORIAS SANITÁRIAS DOMICILIARES PARA PREVENÇÃO E CONTROLE DE DOENÇAS E AGRAVOS - NO ESTADO DO ACRE";"S";"4";"40";"29140006";"SÉRGIO PETECÃO";"AC";"PSD";"0";"2000000";"93373000";"21374600";"21824600";"10420544";"0";"0";"0";"0";"9850000";"0";"36211 - FUNDAÇÃO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36211";"FUNDAÇÃO NACIONAL DE SAÚDE";"10.512.2068.7652.0012";"IMPLANTAÇÃO DE MELHORIAS SANITÁRIAS DOMICILIARES PARA PREVENÇÃO E CONTROLE DE DOENÇAS E AGRAVOS - NO ESTADO DO ACRE";"S";"4";"40";"81001321";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"1500000";"93373000";"21374600";"21824600";"10420544";"0";"0";"0";"0";"9850000";"0";"36211 - FUNDAÇÃO NACIONAL DE SAÚDE";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36211";"FUNDAÇÃO NACIONAL DE SAÚDE";"10.512.2068.7652.0012";"IMPLANTAÇÃO DE MELHORIAS SANITÁRIAS DOMICILIARES PARA PREVENÇÃO E CONTROLE DE DOENÇAS E AGRAVOS - NO ESTADO DO ACRE";"S";"4";"99";"24010005";"GLADSON CAMELI";"AC";"PP";"0";"";"17600000";"1700000";"1700000";"0";"0";"0";"0";"0";"0";"0";"36211 - FUNDAÇÃO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36211";"FUNDAÇÃO NACIONAL DE SAÚDE";"10.512.2068.7652.0012";"IMPLANTAÇÃO DE MELHORIAS SANITÁRIAS DOMICILIARES PARA PREVENÇÃO E CONTROLE DE DOENÇAS E AGRAVOS - NO ESTADO DO ACRE";"S";"4";"99";"24240007";"FLAVIANO MELO";"AC";"PMDB";"0";"";"17600000";"1700000";"1700000";"0";"0";"0";"0";"0";"0";"0";"36211 - FUNDAÇÃO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36211";"FUNDAÇÃO NACIONAL DE SAÚDE";"10.512.2068.7652.0012";"IMPLANTAÇÃO DE MELHORIAS SANITÁRIAS DOMICILIARES PARA PREVENÇÃO E CONTROLE DE DOENÇAS E AGRAVOS - NO ESTADO DO ACRE";"S";"4";"99";"26870019";"SIBÁ MACHADO";"AC";"PT";"0";"4400000";"17600000";"1700000";"1700000";"0";"0";"0";"0";"0";"0";"0";"36211 - FUNDAÇÃO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36211";"FUNDAÇÃO NACIONAL DE SAÚDE";"10.512.2068.7652.0012";"IMPLANTAÇÃO DE MELHORIAS SANITÁRIAS DOMICILIARES PARA PREVENÇÃO E CONTROLE DE DOENÇAS E AGRAVOS - NO ESTADO DO ACRE";"S";"4";"99";"29120003";"ANIBAL DINIZ";"AC";"PT";"0";"";"17600000";"1700000";"1700000";"0";"0";"0";"0";"0";"0";"0";"36211 - FUNDAÇÃO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36211";"FUNDAÇÃO NACIONAL DE SAÚDE";"10.512.2068.7652.0012";"IMPLANTAÇÃO DE MELHORIAS SANITÁRIAS DOMICILIARES PARA PREVENÇÃO E CONTROLE DE DOENÇAS E AGRAVOS - NO ESTADO DO ACRE";"S";"4";"99";"29130008";"JORGE VIANA";"AC";"PT";"0";"";"17600000";"1700000";"1700000";"0";"0";"0";"0";"0";"0";"0";"36211 - FUNDAÇÃO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36211";"FUNDAÇÃO NACIONAL DE SAÚDE";"10.512.2068.7652.0012";"IMPLANTAÇÃO DE MELHORIAS SANITÁRIAS DOMICILIARES PARA PREVENÇÃO E CONTROLE DE DOENÇAS E AGRAVOS - NO ESTADO DO ACRE";"S";"4";"99";"29140006";"SÉRGIO PETECÃO";"AC";"PSD";"0";"";"17600000";"1700000";"1700000";"0";"0";"0";"0";"0";"0";"0";"36211 - FUNDAÇÃO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36211";"FUNDAÇÃO NACIONAL DE SAÚDE";"10.512.2068.7652.0012";"IMPLANTAÇÃO DE MELHORIAS SANITÁRIAS DOMICILIARES PARA PREVENÇÃO E CONTROLE DE DOENÇAS E AGRAVOS - NO ESTADO DO ACRE";"S";"4";"99";"81001321";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"";"17600000";"1700000";"1700000";"0";"0";"0";"0";"0";"0";"0";"36211 - FUNDAÇÃO NACIONAL DE SAÚDE";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"30";"24010008";"GLADSON CAMELI";"AC";"PP";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"30";"24240001";"FLAVIANO MELO";"AC";"PMDB";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"30";"26870018";"SIBÁ MACHADO";"AC";"PT";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"30";"29130022";"JORGE VIANA";"AC";"PT";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"30";"29140008";"SÉRGIO PETECÃO";"AC";"PSD";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"30";"81000907";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"1000000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"30";"81000908";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"30";"81001318";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"40";"24010008";"GLADSON CAMELI";"AC";"PP";"0";"1000000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"40";"24240001";"FLAVIANO MELO";"AC";"PMDB";"0";"1262300";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"40";"26870018";"SIBÁ MACHADO";"AC";"PT";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"40";"29130022";"JORGE VIANA";"AC";"PT";"0";"3050000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"40";"29140008";"SÉRGIO PETECÃO";"AC";"PSD";"0";"900000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"40";"81000907";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"40";"81000908";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"1000000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"40";"81001318";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"2000000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"99";"24010008";"GLADSON CAMELI";"AC";"PP";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"99";"24240001";"FLAVIANO MELO";"AC";"PMDB";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"99";"26870018";"SIBÁ MACHADO";"AC";"PT";"0";"2262300";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"99";"29130022";"JORGE VIANA";"AC";"PT";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"99";"29140008";"SÉRGIO PETECÃO";"AC";"PSD";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"99";"81000907";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"99";"81000908";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.122.2015.4525.0012";"APOIO À MANUTENÇÃO DE UNIDADES DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"99";"81001318";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.301.2015.8581.0012";"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE ATENÇÃO BÁSICA DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"41";"11810018";"HENRIQUE AFONSO";"AC";"PV";"0";"";"";"0";"0";"0";"0";"0";"110794.61";"0";"553973.03";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.301.2015.8581.0012";"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE ATENÇÃO BÁSICA DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"41";"24010009";"GLADSON CAMELI";"AC";"PP";"0";"";"";"0";"0";"0";"0";"0";"110794.61";"0";"553973.03";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.301.2015.8581.0012";"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE ATENÇÃO BÁSICA DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"41";"24240003";"FLAVIANO MELO";"AC";"PMDB";"0";"";"";"0";"0";"0";"0";"0";"110794.61";"0";"553973.03";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.301.2015.8581.0012";"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE ATENÇÃO BÁSICA DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"41";"26860010";"ANTÔNIA LÚCIA";"AC";"PSC";"0";"";"";"0";"0";"0";"0";"0";"110794.61";"0";"553973.03";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.301.2015.8581.0012";"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE ATENÇÃO BÁSICA DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"41";"29140007";"SÉRGIO PETECÃO";"AC";"PSD";"0";"";"";"0";"0";"0";"0";"0";"110794.61";"0";"553973.03";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.301.2015.8581.0012";"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE ATENÇÃO BÁSICA DE SAÚDE - NO ESTADO DO ACRE";"S";"3";"41";"81001320";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"";"";"0";"0";"0";"0";"0";"110794.61";"0";"553973.03";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.301.2015.8581.0012";"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE ATENÇÃO BÁSICA DE SAÚDE - NO ESTADO DO ACRE";"S";"4";"30";"11810018";"HENRIQUE AFONSO";"AC";"PV";"0";"2654600";"5309200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.301.2015.8581.0012";"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE ATENÇÃO BÁSICA DE SAÚDE - NO ESTADO DO ACRE";"S";"4";"30";"24010009";"GLADSON CAMELI";"AC";"PP";"0";"";"5309200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.301.2015.8581.0012";"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE ATENÇÃO BÁSICA DE SAÚDE - NO ESTADO DO ACRE";"S";"4";"30";"24240003";"FLAVIANO MELO";"AC";"PMDB";"0";"";"5309200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.301.2015.8581.0012";"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE ATENÇÃO BÁSICA DE SAÚDE - NO ESTADO DO ACRE";"S";"4";"30";"26860010";"ANTÔNIA LÚCIA";"AC";"PSC";"0";"";"5309200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.301.2015.8581.0012";"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE ATENÇÃO BÁSICA DE SAÚDE - NO ESTADO DO ACRE";"S";"4";"30";"29140007";"SÉRGIO PETECÃO";"AC";"PSD";"0";"";"5309200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.301.2015.8581.0012";"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE ATENÇÃO BÁSICA DE SAÚDE - NO ESTADO DO ACRE";"S";"4";"30";"81001320";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"";"5309200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.301.2015.8581.0012";"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE ATENÇÃO BÁSICA DE SAÚDE - NO ESTADO DO ACRE";"S";"4";"31";"11810018";"HENRIQUE AFONSO";"AC";"PV";"0";"";"";"2654600";"2654600";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"AC";"ACRE (ESTADO)";"36901";"FUNDO NACIONAL DE SAÚDE";"10.301.2015.8581.0012";"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE ATENÇÃO BÁSICA DE SAÚDE - NO ESTADO DO ACRE";"S";"4";"31";"24010009";"GLADSON CAMELI";"AC";"PP";"0";"";"";"2654600";"2654600";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
